223.1698	C18-neg	0.002142824	-1.904358976
337	C18-neg	3.30E-06	2.225235601
453	C18-neg	0.004670429	-1.767546528
236.8571	C18-neg	7.63E-05	2.042664078
171.0286	C18-neg	0.001274849	-1.911287775
236.8573	C18-neg	3.20E-06	2.148666369
236.8572	C18-neg	3.77E-06	2.150513877
177.859	C18-neg	0.000356174	2.030809706
258	C18-neg	0.000865003	1.972892341
240.8707	C18-neg	2.09E-05	2.16964496
235.8514	C18-neg	2.25E-05	2.144803709
196.894	C18-neg	2.95E-05	2.020975912
235.8515	C18-neg	0.000106086	1.972005584
155.8731	C18-neg	0.004315902	-1.757899411
94.9935	C18-neg	2.03E-05	2.168240782
255	C18-neg	0.003634433	1.820516014
211.9078	C18-neg	0.003534158	1.86669179
113.9249	C18-neg	0.000634481	1.973450244
96.9586	C18-neg	0.001063956	-1.962987804
186.9027	C18-neg	0.002700813	1.895387675
148.9176	C18-neg	3.42E-05	2.057711116
119.9063	C18-neg	2.74E-06	2.231189623
211.9076	C18-neg	0.007710566	1.792171648
211.9077	C18-neg	8.83E-05	2.021199924
103.9188	C18-neg	7.66E-06	2.098143888
509	C18-neg	0.000375647	-1.970990009
401	C18-neg	1.26E-05	2.181295242
184.8887	C18-neg	8.14E-05	2.081783116
184.8888	C18-neg	6.72E-07	2.280476041
207.8362	C18-neg	6.46E-06	2.172795238
343	C18-neg	0.005172837	1.833914723
460	C18-neg	0.005945235	1.814164545
233.8556	C18-neg	3.04E-06	2.2223748
233.8557	C18-neg	3.17E-06	2.185799191
176.8831	C18-neg	3.30E-06	2.204712708
176.8833	C18-neg	0.006189896	1.751453095
176.8832	C18-neg	6.72E-07	2.176377265
174.8598	C18-neg	0.000326047	2.029048191
174.8599	C18-neg	0.001244388	1.937447593
160.9344	C18-neg	6.89E-05	2.108301855
160.9343	C18-neg	2.31E-05	2.139252631
335	C18-neg	0.0002673	-2.00907768
118.9229	C18-neg	0.001507793	1.873737798
215.868	C18-neg	1.77E-06	2.259492858
393	C18-neg	1.57E-05	2.171988112
212.9785	C18-neg	0.009080486	1.787358252
142.9277	C18-neg	0.000616687	1.998502325
199.8987	C18-neg	9.49E-05	2.058626468
241.1806	C18-neg	0.006403045	-1.816938951
228.914	C18-neg	0.000615729	1.930107284
348	C18-neg	0.000544245	1.950453045
142.9278	C18-neg	9.70E-05	2.025826412
360	C18-neg	0.000444056	-1.980100922
173.9253	C18-neg	7.04E-06	2.073989592
242.8597	C18-neg	0.007806248	1.797193766
287	C18-neg	8.49E-05	2.080587629
256	C18-neg	9.15E-06	2.197532874
183.8856	C18-neg	0.000220163	1.955371928
223.7978	C18-neg	0.005789017	1.828479758
817	C18-neg	4.35E-05	1.971440311
231.9312	C18-neg	0.002882007	1.765826761
194.9047	C18-neg	0.000143167	2.014918052
275	C18-neg	3.40E-06	2.125218348
144.9222	C18-neg	0.003224582	1.769403543
427	C18-neg	7.04E-06	2.196472494
242.8596	C18-neg	0.009328028	1.77576802
231.931	C18-neg	0.000416517	1.832779115
231.9313	C18-neg	0.0002673	2.012798975
102.0183	C18-neg	0.003678209	-1.804139134
231.9311	C18-neg	0.000976962	1.924505085
245.9709	C18-neg	0.00251818	1.891732217
238.8803	C18-neg	0.008187002	-1.763152625
154.9271	C18-neg	0.008930016	-1.738542643
836	C18-neg	0.003593372	-1.858041761
138.9092	C18-neg	6.54E-05	2.073033039
473	C18-neg	0.005032863	-1.785467739
127.869	C18-neg	6.17E-05	2.07745925
247.9235	C18-neg	0.00015986	2.036992497
247.9236	C18-neg	8.14E-05	2.069431965
323	C18-neg	0.000117544	2.05583384
321	C18-neg	6.46E-06	2.193092533
327	C18-neg	0.001412109	-1.848211197
488	C18-neg	0.006701569	1.806650516
325	C18-neg	3.05E-06	2.21765738
353	C18-neg	0.000772725	-1.894509933
333	C18-neg	7.89E-06	2.192175616
135.9697	C18-neg	0.000389513	-2.024669976
133.013	C18-neg	0.001581314	1.908146782
248.9	C18-neg	0.003712527	-1.74417694
563	C18-neg	0.002367727	1.900622747
250.1446	C18-neg	0.003755541	-1.853412699
108.0054	C18-neg	0.009620787	-1.780871628
108.0053	C18-neg	0.006202274	-1.682613442
144.9905	C18-neg	0.001573939	1.937101255
176.8582	C18-neg	6.76E-05	2.096941666
181.931	C18-neg	7.04E-06	2.114222762
94.9936	C18-neg	0.000326047	2.003694781
170.9432	C18-neg	0.002068993	-1.811775094
128.034	C18-neg	0.000119325	-2.056688347
180.9116	C18-neg	0.00925207	-1.682712571
180.9117	C18-neg	0.002627075	-1.67680805
118.9913	C18-neg	0.000326047	2.030663648
118.9912	C18-neg	2.54E-05	2.138204613
167.0199	C18-neg	0.004929279	1.793781419
142.9521	C18-neg	7.14E-05	-2.11027239
179.9354	C18-neg	1.07E-05	2.147784398
451	C18-neg	0.007718185	1.544868514
179.9353	C18-neg	0.003578354	1.743192994
129.9351	C18-neg	5.38E-05	2.129866277
98.9476	C18-neg	0.005137124	-1.815996991
