94.9935	C18-neg	1.57E-05	2.102368885
94.9935	C18-neg	2.03E-05	2.168240782
94.9935	C18-neg	2.59E-05	2.152851953
94.9935	C18-neg	2.78E-05	2.12279172
94.9935	C18-neg	2.82E-05	2.140661063
94.9935	C18-neg	3.75E-05	2.122462746
94.9935	C18-neg	3.77E-05	2.141385004
94.9935	C18-neg	3.78E-05	2.125994641
94.9935	C18-neg	4.36E-05	2.134735701
94.9935	C18-neg	4.36E-05	2.134500157
94.9935	C18-neg	4.97E-05	2.126249841
94.9935	C18-neg	5.03E-05	2.104045585
94.9935	C18-neg	6.92E-05	2.109958341
94.9935	C18-neg	8.52E-05	2.093368074
94.9935	C18-neg	9.80E-05	2.099373251
94.9935	C18-neg	9.87E-05	2.093359558
94.9935	C18-neg	0.000124878	2.090180276
94.9935	C18-neg	0.000383005	2.030561463
94.9935	C18-neg	0.000417289	2.024743229
94.9935	C18-neg	0.000431311	2.005498096
94.9935	C18-neg	0.000560195	2.002276941
94.9935	C18-neg	0.000590381	1.991310882
94.9935	C18-neg	0.000708327	1.918427358
94.9935	C18-neg	0.001003729	1.966966838
94.9935	C18-neg	0.001234464	1.950343481
94.9935	C18-neg	0.0012429	1.953805212
94.9935	C18-neg	0.001274343	1.949724688
94.9935	C18-neg	0.001383762	1.816947301
94.9935	C18-neg	0.001462242	1.935877707
94.9935	C18-neg	0.001532078	1.89095121
94.9935	C18-neg	0.001553613	1.934490196
94.9935	C18-neg	0.001633752	1.922362394
94.9935	C18-neg	0.001730446	1.859993376
94.9935	C18-neg	0.002211202	1.825597624
94.9935	C18-neg	0.00250328	1.902339161
94.9935	C18-neg	0.002801	1.878739632
94.9935	C18-neg	0.003204691	1.849652994
94.9935	C18-neg	0.003503009	1.874860714
94.9935	C18-neg	0.003529411	1.863115699
94.9935	C18-neg	0.004006222	1.844731699
94.9935	C18-neg	0.004316508	1.810882902
94.9935	C18-neg	0.004594489	1.849793303
94.9935	C18-neg	0.005272575	1.812163684
94.9935	C18-neg	0.005462795	1.822020106
94.9935	C18-neg	0.005975469	1.80808005
94.9935	C18-neg	0.006044306	1.823269556
94.9935	C18-neg	0.007433618	1.801394786
94.9935	C18-neg	0.007709512	1.802654575
94.9936	C18-neg	0.000326047	2.003694781
94.9936	C18-neg	0.000701645	1.983293807
94.9936	C18-neg	0.002150366	1.912134703
94.9936	C18-neg	0.003665793	1.864457845
94.9936	C18-neg	0.004006222	1.859154038
94.9936	C18-neg	0.009328028	1.778033945
96.9586	C18-neg	0.000652425	1.87082515
96.9586	C18-neg	0.001063956	-1.962987804
96.9681	C18-neg	0.000640689	-1.883442671
96.9681	C18-neg	0.001836588	-1.833453215
96.9681	C18-neg	0.00450055	-1.724314024
98.9377	C18-neg	0.0002776	2.042920357
98.9377	C18-neg	0.001435774	1.938800349
98.9377	C18-neg	0.001635767	1.909056338
98.9377	C18-neg	0.004376722	1.854702947
98.9476	C18-neg	0.005137124	-1.815996991
99.0073	C18-neg	0.00578954	-1.765867789
102.0183	C18-neg	0.003678209	-1.804139134
103.9188	C18-neg	7.66E-06	2.098143888
103.9188	C18-neg	1.07E-05	1.941067683
103.9188	C18-neg	3.91E-05	2.055041914
103.9188	C18-neg	0.000130012	1.976099424
103.9188	C18-neg	0.000153989	1.917809319
103.9188	C18-neg	0.000171282	1.984777067
103.9188	C18-neg	0.000186673	1.969294699
103.9188	C18-neg	0.000348915	1.890137195
103.9188	C18-neg	0.000644413	1.898517889
103.9188	C18-neg	0.000772725	1.911452604
103.9188	C18-neg	0.001812689	1.863125025
103.9188	C18-neg	0.002456606	1.883372473
103.9188	C18-neg	0.007959744	1.77059959
108.0053	C18-neg	0.006202274	-1.682613442
108.0054	C18-neg	0.009620787	-1.780871628
109.9326	C18-neg	0.007056171	-1.639584022
113.9249	C18-neg	0.000329041	1.97123118
113.9249	C18-neg	0.000440675	1.88450041
113.9249	C18-neg	0.000634481	1.973450244
113.9249	C18-neg	0.000983183	1.926035761
113.9249	C18-neg	0.001999592	1.830825046
116.9148	C18-neg	0.000428046	1.902979618
116.9398	C18-neg	9.60E-05	1.973520221
116.9399	C18-neg	0.00599326	1.703204301
117.0175	C18-neg	0.000329041	-1.813998614
117.0175	C18-neg	0.000815361	-1.831569109
117.0175	C18-neg	0.002164054	-1.775151063
117.0175	C18-neg	0.002775655	-1.801656395
117.0175	C18-neg	0.003534158	-1.725243398
117.0176	C18-neg	0.000159248	-1.929744565
117.0176	C18-neg	0.001503622	-1.81217859
117.0176	C18-neg	0.001751064	-1.870339311
117.0177	C18-neg	0.000468358	-1.88447041
117.0177	C18-neg	0.000469139	-1.872661833
117.0177	C18-neg	0.000781018	-1.839886407
117.0177	C18-neg	0.001189271	-1.802705881
117.0177	C18-neg	0.001502957	-1.804543595
117.0177	C18-neg	0.001546318	-1.785392565
117.0177	C18-neg	0.001645936	-1.756379062
117.0177	C18-neg	0.001854513	-1.860314381
117.0177	C18-neg	0.002636752	-1.697872115
117.0177	C18-neg	0.005191448	-1.765751234
118.0034	C18-neg	0.007152067	-1.774394106
118.9229	C18-neg	0.001507793	1.873737798
118.965	C18-neg	4.70E-05	-2.090231619
118.965	C18-neg	0.002104392	-1.916233789
118.965	C18-neg	0.005167679	-1.744160467
118.9912	C18-neg	1.63E-05	2.131896266
118.9912	C18-neg	2.54E-05	2.138204613
118.9912	C18-neg	0.000550875	2.007767101
118.9912	C18-neg	0.000772725	1.987896369
118.9912	C18-neg	0.000804684	1.944462705
118.9912	C18-neg	0.001523164	1.901634698
118.9912	C18-neg	0.002228904	1.908199965
118.9912	C18-neg	0.002533091	1.900135819
118.9912	C18-neg	0.00402417	1.833161776
118.9912	C18-neg	0.004892448	1.759535354
118.9912	C18-neg	0.005191448	1.741668685
118.9912	C18-neg	0.008570793	1.785063248
118.9912	C18-neg	0.009498377	1.750373436
118.9913	C18-neg	0.000326047	2.030663648
118.9913	C18-neg	0.000332078	2.018845405
118.9913	C18-neg	0.001189271	1.948710981
118.9913	C18-neg	0.005321248	1.766852007
119.9063	C18-neg	2.74E-06	2.231189623
119.9063	C18-neg	1.01E-05	2.191021974
119.9063	C18-neg	0.000361605	2.029392585
119.9063	C18-neg	0.00042371	2.01561958
119.9063	C18-neg	0.001332548	1.892589585
119.9063	C18-neg	0.001840603	1.889581004
119.9063	C18-neg	0.002367727	1.854586333
119.9063	C18-neg	0.002660674	1.896814162
119.9063	C18-neg	0.00291319	1.888414797
119.9063	C18-neg	0.003106094	1.844411766
119.9063	C18-neg	0.005763275	1.822871052
119.9063	C18-neg	0.007839432	1.794347655
119.9063	C18-neg	0.009007535	1.788329912
121.9034	C18-neg	0.000176118	2.072932153
123.0075	C18-neg	0.000212791	-2.046202392
124.9537	C18-neg	0.001041816	1.819604531
125.8719	C18-neg	6.76E-06	2.19774082
126.9039	C18-neg	0.003742252	-1.8336883
127.869	C18-neg	6.17E-05	2.07745925
128.034	C18-neg	0.000119325	-2.056688347
128.034	C18-neg	0.001063162	-1.954135288
128.034	C18-neg	0.001274343	-1.87113855
128.034	C18-neg	0.00251818	-1.899651545
128.034	C18-neg	0.003224582	-1.850270382
128.034	C18-neg	0.004542957	-1.845335572
128.034	C18-neg	0.005716442	-1.827263996
128.034	C18-neg	0.009710694	-1.762824734
128.0341	C18-neg	3.04E-06	-2.233586271
128.0341	C18-neg	7.04E-06	-2.185482031
128.0341	C18-neg	1.74E-05	-2.172118449
128.0341	C18-neg	7.48E-05	-2.100546991
128.0341	C18-neg	9.48E-05	-2.099048066
128.0341	C18-neg	0.000125855	-2.074088218
128.0341	C18-neg	0.000135026	-2.084119965
128.0341	C18-neg	0.000220163	-2.03605116
128.0341	C18-neg	0.000244277	-2.041253835
128.0341	C18-neg	0.000253359	-2.048147299
128.0341	C18-neg	0.0002673	-2.034304482
128.0341	C18-neg	0.000342761	-2.017968973
128.0341	C18-neg	0.000381651	-1.999498649
128.0341	C18-neg	0.00045145	-2.020844366
128.0341	C18-neg	0.000575551	-2.005727039
128.0341	C18-neg	0.000603269	-1.992182232
128.0341	C18-neg	0.000640689	-1.970885316
128.0341	C18-neg	0.000692931	-1.992643941
128.0341	C18-neg	0.00092929	-1.964995684
128.0341	C18-neg	0.001072466	-1.961890477
128.0341	C18-neg	0.001141247	-1.912310254
128.0341	C18-neg	0.001150205	-1.957487139
128.0341	C18-neg	0.001189271	-1.909023608
128.0341	C18-neg	0.001193993	-1.95729676
128.0341	C18-neg	0.001334462	-1.929603181
128.0341	C18-neg	0.001646377	-1.933555221
128.0341	C18-neg	0.001680724	-1.911232907
128.0341	C18-neg	0.001812689	-1.924096897
128.0341	C18-neg	0.002104392	-1.916269946
128.0341	C18-neg	0.002217439	-1.900666035
128.0341	C18-neg	0.002616903	-1.865447962
128.0341	C18-neg	0.00287063	-1.856872149
128.0341	C18-neg	0.003141589	-1.845363614
128.0341	C18-neg	0.003359461	-1.862806149
128.0341	C18-neg	0.00450055	-1.852463423
128.0341	C18-neg	0.004547632	-1.825885406
128.0341	C18-neg	0.004597427	-1.850228815
128.0341	C18-neg	0.004640454	-1.849635526
128.0341	C18-neg	0.00481593	-1.794035607
128.0341	C18-neg	0.005066581	-1.841563547
128.0341	C18-neg	0.006097472	-1.802363881
128.0341	C18-neg	0.006189896	-1.818814143
129.9351	C18-neg	2.06E-05	2.083613829
129.9351	C18-neg	5.38E-05	2.129866277
129.9351	C18-neg	0.000560282	2.004886446
129.9351	C18-neg	0.000973259	1.972793863
129.9351	C18-neg	0.001125393	1.962429572
129.9351	C18-neg	0.001544025	1.93648436
129.9351	C18-neg	0.002025147	1.840017286
129.9351	C18-neg	0.002625848	1.897218139
129.9351	C18-neg	0.002801	1.880567738
129.9351	C18-neg	0.006224207	1.821481321
129.9351	C18-neg	0.0074953	1.797587069
129.9351	C18-neg	0.008960598	1.782375877
129.9351	C18-neg	0.009498377	1.734326139
133.013	C18-neg	0.001581314	1.908146782
135.9697	C18-neg	0.000389513	-2.024669976
136.9311	C18-neg	0.00066277	-1.991287822
136.9311	C18-neg	0.001098273	-1.902246373
136.9311	C18-neg	0.002401395	-1.772612497
136.9311	C18-neg	0.002740282	-1.859332957
136.9311	C18-neg	0.005048211	-1.783318194
136.9311	C18-neg	0.005791819	-1.722934362
136.9311	C18-neg	0.007839432	-1.752067345
136.9312	C18-neg	0.000909382	-1.959270304
136.9312	C18-neg	0.006020544	-1.82501587
138.0183	C18-neg	0.006490967	1.80801386
138.0184	C18-neg	0.001135207	1.920612695
138.9092	C18-neg	6.54E-05	2.073033039
138.9092	C18-neg	0.000213684	2.015446946
138.9092	C18-neg	0.00026768	2.04737333
138.9092	C18-neg	0.000282229	1.956431911
138.9092	C18-neg	0.000326047	2.040369731
138.9092	C18-neg	0.000462188	2.002911727
138.9092	C18-neg	0.000552979	2.001447142
138.9092	C18-neg	0.000618693	1.915270899
138.9092	C18-neg	0.000793772	1.936016287
138.9092	C18-neg	0.001020704	1.969000379
138.9092	C18-neg	0.001189007	1.957593985
138.9092	C18-neg	0.001393681	1.899295038
138.9092	C18-neg	0.001502957	1.933782148
138.9092	C18-neg	0.00165902	1.90131637
138.9092	C18-neg	0.002729407	1.861960647
138.9092	C18-neg	0.003812918	1.770272194
138.9092	C18-neg	0.004328279	1.841317127
138.9092	C18-neg	0.008363475	1.780150696
139.0025	C18-neg	0.001738148	-1.868841645
141.01	C18-neg	0.009164341	-1.782732083
142.9277	C18-neg	0.000616687	1.998502325
142.9277	C18-neg	0.003633696	1.859124324
142.9277	C18-neg	0.004006222	1.848059733
142.9277	C18-neg	0.004256272	1.854689512
142.9278	C18-neg	9.70E-05	2.025826412
142.9278	C18-neg	0.00251818	1.885085256
142.9521	C18-neg	7.14E-05	-2.11027239
143.0701	C18-neg	0.005747493	1.825533332
144.9222	C18-neg	0.003224582	1.769403543
144.9905	C18-neg	0.001573939	1.937101255
145.9405	C18-neg	0.000116347	1.919114502
146.9374	C18-neg	0.002080815	1.917062465
146.9374	C18-neg	0.008620747	1.789682788
148.9176	C18-neg	3.42E-05	2.057711116
148.9176	C18-neg	4.75E-05	2.003472272
148.9176	C18-neg	0.000190571	2.050420381
148.9176	C18-neg	0.000511923	1.950198133
148.9176	C18-neg	0.000550875	1.935649287
148.9176	C18-neg	0.000909382	1.96769538
148.9176	C18-neg	0.000962398	1.914503939
148.9176	C18-neg	0.003568522	1.829671235
148.9176	C18-neg	0.005327571	1.823253862
151.0389	C18-neg	0.007332699	1.806978843
154.9271	C18-neg	0.008930016	-1.738542643
155.8731	C18-neg	0.004315902	-1.757899411
156.9198	C18-neg	0.004556791	1.759924398
156.9199	C18-neg	0.00251818	1.892349502
157.871	C18-neg	0.007108942	-1.710657997
158.892	C18-neg	3.05E-06	2.240178335
160.9343	C18-neg	2.31E-05	2.139252631
160.9343	C18-neg	6.54E-05	1.998073024
160.9343	C18-neg	7.00E-05	2.077179902
160.9343	C18-neg	0.000124462	1.909835981
160.9343	C18-neg	0.000132776	2.020343761
160.9343	C18-neg	0.000244277	1.983456397
160.9343	C18-neg	0.000326047	1.944244203
160.9343	C18-neg	0.000345917	1.887879363
160.9343	C18-neg	0.000462188	1.930327914
160.9343	C18-neg	0.000475013	1.999773327
160.9343	C18-neg	0.000570186	1.98432981
160.9343	C18-neg	0.000593789	1.905839124
160.9343	C18-neg	0.001003729	1.950002118
160.9343	C18-neg	0.001375088	1.889043336
160.9343	C18-neg	0.001402832	1.805488975
160.9343	C18-neg	0.0014476	1.891293161
160.9343	C18-neg	0.001626785	1.897894916
160.9343	C18-neg	0.002441444	1.850963233
160.9343	C18-neg	0.002574606	1.790307635
160.9343	C18-neg	0.002700813	1.770220973
160.9343	C18-neg	0.003279676	1.825636119
160.9343	C18-neg	0.009620787	1.776499279
160.9344	C18-neg	4.97E-05	2.103369771
160.9344	C18-neg	6.89E-05	2.108301855
160.9344	C18-neg	7.41E-05	1.884057035
160.9344	C18-neg	0.000315672	1.858402598
160.9344	C18-neg	0.000326047	1.782617074
160.9344	C18-neg	0.000560195	1.916005342
160.9344	C18-neg	0.000797819	1.899172055
160.9344	C18-neg	0.000921316	1.770823495
