377	negative	2.123254603
378	negative	2.202987426
380	negative	2.180198008
391	negative	1.887644674
393	negative	2.171988112
401	negative	2.181295242
403	negative	1.848544815
405	negative	1.97120943
412	negative	1.917247865
413	negative	1.935561099
421	negative	1.886025957
423	negative	2.005226281
427	negative	2.196472494
430	negative	1.808551638
431	negative	2.09526909
437	negative	2.033875163
446	negative	1.797490324
447	negative	1.961911413
449	negative	2.11540958
451	negative	1.544868514
453	negative	1.767546528
455	negative	1.84287072
460	negative	1.814164545
473	negative	1.785467739
475	negative	1.777185175
477	negative	1.828240674
488	negative	1.806650516
491	negative	2.082940877
493	negative	2.029874895
495	negative	2.025625878
509	negative	1.970990009
515	negative	1.844649872
563	negative	1.900622747
803	negative	1.967754892
806	negative	2.059415108
817	negative	1.971440311
823	negative	2.004574983
836	negative	1.858041761
845	negative	2.047648523
232.9277	positive	1.882139229
318.2637	positive	1.438758306
356.9089	positive	1.780866748
391.2838	positive	1.885149446
413.2658	positive	1.730379891
689.5584	positive	1.92202701
803.542	positive	2.024082237
884.606	positive	1.682979613
181.0707	negative	1.726231078
88.0764	positive	1.775058763
100.1125	positive	1.911549074
100.1126	positive	1.793989826
102.1282	positive	1.880735085
102.1283	positive	1.733419077
128.1311	positive	1.919380586
137.0294	positive	1.793432815
143.1544	positive	1.907149986
145.17	positive	1.970518849
157.17	positive	1.735854638
160.1808	positive	2.044345056
175.1398	positive	1.929839741
182.1037	positive	1.838201454
185.1284	positive	1.919568741
185.6301	positive	1.917401798
224.0764	positive	2.011690924
288.2895	positive	1.96324642
337.2733	positive	1.802967119
369.2495	positive	1.910108834
409.3826	positive	1.890021589
494.3476	positive	1.783491544
689.5585	positive	1.832933097
711.5404	positive	1.775101303
738.5425	positive	1.503356724
788.0378	positive	1.781994063
788.6159	positive	1.700615239
